代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
561920,疫苗ETF招商,0.725,0.7164,-1.2,0.066,10.02,250540.0,18116562.0,0.725,0.725,0.706,0.659,2.88,64.75,28.29,100.0,58658.0,191882.0,-5516578.0,-30.45,-4616302.0,-25.48,-900276.0,-4.97,4561377.0,25.18,955202.0,5.27,-10000.0,0.725,,38692000.0,28051700,28051700,2026-08-20,2026-08-20 14:00:25+08:00
562860,疫苗ETF嘉实,0.717,0.7113,-0.8,0.065,9.97,736355.0,52487849.0,0.717,0.717,0.705,0.652,1.84,23.69,5.58,100.0,317165.0,419190.0,-4684517.0,-8.92,-7002080.0,-13.34,2317563.0,4.42,4843802.0,9.23,-159285.0,-0.3,-400.0,0.717,,310895008.0,222911721,222911721,2026-08-20,2026-08-20 14:00:21+08:00
159645,疫苗ETF富国,0.676,0.671,-0.75,0.05,7.99,459957.0,31473496.7,0.688,0.689,0.661,0.626,4.47,85.91,105.77,0.61,209257.0,250700.0,-4532992.0,-14.4,-4503391.0,-14.31,-29601.0,-0.09,3472062.0,11.03,1060930.0,3.37,22.0,0.674,0.676,53540740.0,36193540,36193540,2026-08-20,2026-08-20 14:00:45+08:00
159643,疫苗ETF国泰,0.607,0.6031,-0.65,0.042,7.43,2137782.0,131423612.045,0.608,0.622,0.593,0.565,5.13,92.39,21.16,30.84,1490933.0,646849.0,-9855359.0,-7.5,-52741515.0,-40.13,42886156.0,32.63,8343624.0,6.35,1511734.0,1.15,853.0,0.606,0.607,231390617.0,140454105,140454105,2026-08-20,2026-08-20 14:00:48+08:00
159657,疫苗ETF鹏华,0.651,0.6493,-0.26,0.044,7.25,621976.0,41078241.117,0.668,0.668,0.61,0.607,9.56,40.25,50.89,60.11,337080.0,284896.0,-6695591.0,-16.3,-6303086.0,-15.34,-392505.0,-0.96,5202988.0,12.67,1492602.0,3.63,-733.0,0.65,0.651,154514819.0,100589147,100589147,2026-08-20,2026-08-20 14:00:45+08:00
159377,创业板医药ETF国泰,1.071,1.0622,-0.83,0.071,7.1,739684.0,79494837.5,1.038,1.093,1.038,1.0,5.5,60.07,3.74,-43.82,464618.0,275066.0,425989.0,0.54,-4735845.0,-5.96,5161834.0,6.49,314280.0,0.4,-740270.0,-0.93,70.0,1.069,1.071,123129399.0,131871586,131871586,2026-08-20,2026-08-20 14:00:51+08:00
513290,纳指生物科技ETF汇添富,1.814,1.8118,-0.12,0.104,6.08,1932613.0,352768719.0,1.85,1.855,1.813,1.71,2.46,18.77,3.55,27.81,1000678.0,931936.0,6124091.0,1.74,5183588.0,1.47,940503.0,0.27,-371850.0,-0.11,-5752241.0,-1.63,2355.0,1.814,1.815,1029572096.0,1867643782,1867643782,2026-08-20,2026-08-20 14:00:37+08:00
588130,科创医药ETF华夏,1.104,1.1012,-0.25,0.063,6.05,1010222.0,112220765.0,1.082,1.123,1.082,1.041,3.94,22.1,0.99,5.39,571454.0,438768.0,8709611.0,7.76,14613431.0,13.02,-5903820.0,-5.26,-3721378.0,-3.32,-4988233.0,-4.45,-50.0,1.104,1.105,457082608.0,504619199,504619199,2026-08-20,2026-08-20 14:00:24+08:00
588250,科创医药ETF鹏华,1.126,1.1224,-0.32,0.064,6.03,262567.0,29604206.0,1.093,1.147,1.093,1.062,5.08,9.19,3.28,-12.87,152797.0,109770.0,6671371.0,22.54,5232503.0,17.67,1438868.0,4.86,-4125102.0,-13.93,-2546268.0,-8.6,37.0,1.126,1.128,285675008.0,321670059,321670059,2026-08-20,2026-08-20 14:00:24+08:00
159502,标普生物科技ETF嘉实,1.687,1.698,0.65,0.095,5.97,1880653.0,317849382.93,1.696,1.698,1.684,1.592,0.88,16.86,1.82,-27.4,961721.0,918932.0,18433257.0,5.8,19285283.0,6.07,-852026.0,-0.27,-7734474.0,-2.43,-10698783.0,-3.37,4.0,1.686,1.687,1115323024.0,1881549941,1881549941,2026-08-20,2026-08-20 14:00:51+08:00
588700,科创医药ETF嘉实,1.083,1.0821,-0.08,0.06,5.87,923424.0,100506266.0,1.057,1.105,1.057,1.023,4.69,19.84,1.2,14.22,612170.0,311254.0,10794031.0,10.74,5049189.0,5.02,5744842.0,5.72,-4507036.0,-4.48,-6291873.0,-6.26,-282.0,1.084,1.085,465336208.0,503959113,503959113,2026-08-20,2026-08-20 14:00:21+08:00
159508,生物医药ETF华安,0.885,0.8853,0.03,0.049,5.86,269488.0,24109971.3,0.878,0.909,0.85,0.836,7.06,27.43,1.85,33.39,147413.0,122075.0,3479024.0,14.43,4526226.0,18.77,-1047202.0,-4.34,-3115675.0,-12.92,-363348.0,-1.51,-153.0,0.885,0.886,98231598.0,86934964,86934964,2026-08-20,2026-08-20 14:00:51+08:00
588860,科创医药ETF工银,0.723,0.7219,-0.15,0.04,5.86,474386.0,34393266.0,0.709,0.737,0.7,0.683,5.42,13.75,3.01,9.54,324700.0,149686.0,8678713.0,25.23,5974683.0,17.37,2704030.0,7.86,-5884944.0,-17.11,-2793770.0,-8.12,3450.0,0.723,0.724,344889408.0,249355042,249355042,2026-08-20,2026-08-20 14:00:22+08:00
159859,生物医药ETF天弘,0.434,0.4309,-0.72,0.024,5.85,9781578.0,426683797.04,0.43,0.444,0.426,0.41,4.39,9.43,2.15,44.48,6173946.0,3607632.0,59124565.0,13.86,25384831.0,5.95,33739734.0,7.91,-45508142.0,-10.67,-13616423.0,-3.19,201.0,0.433,0.434,10377440000.0,4503808960,4503808960,2026-08-20,2026-08-20 14:00:39+08:00
