代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
517400,黄金股ETF国泰,1.766,1.7636,-0.14,0.056,3.27,530768.0,92895176.0,1.735,1.774,1.717,1.71,3.33,5.5,1.55,-30.06,293234.0,237534.0,-1706079.0,-1.84,-13448519.0,-14.48,11742440.0,12.64,1260040.0,1.36,446039.0,0.48,2.0,1.765,1.766,964792000.0,1703822672,1703822672,2026-08-21,2026-08-21 11:50:27+08:00
159315,黄金股ETF工银,1.827,1.8301,0.17,0.051,2.87,171336.0,31105695.366,1.8,1.84,1.785,1.776,3.1,9.31,2.0,16.46,120119.0,51217.0,-228583.0,-0.73,-487046.0,-1.57,258463.0,0.83,86404.0,0.28,142180.0,0.46,-2.0,1.827,1.831,184089621.0,336331738,336331738,2026-08-21,2026-08-21 11:50:27+08:00
561760,油气ETF博时,1.388,1.3879,-0.01,0.037,2.74,31761.0,4387950.0,1.368,1.391,1.361,1.351,2.22,2.05,1.21,41.84,19115.0,12646.0,-50725.0,-1.16,0.0,0.0,-50725.0,-1.16,-197625.0,-4.5,248349.0,5.66,-80.0,1.387,1.39,154695000.0,214716660,214716660,2026-08-21,2026-08-21 11:49:59+08:00
517520,黄金股ETF永赢,2.232,2.2367,0.21,0.059,2.72,2342623.0,521299057.0,2.205,2.252,2.187,2.173,2.99,3.06,0.93,56.14,1219142.0,1123481.0,33465483.0,6.42,21378120.0,4.1,12087363.0,2.32,-17235247.0,-3.31,-16230236.0,-3.11,-613.0,2.233,2.234,7650904064.0,17076817871,17076817871,2026-08-21,2026-08-21 11:50:21+08:00
563150,油气ETF银华,1.374,1.3726,-0.1,0.035,2.61,28099.0,3846912.0,1.35,1.374,1.346,1.339,2.09,8.17,3.78,-28.55,9148.0,18951.0,-28909.0,-0.75,272935.0,7.09,-301844.0,-7.85,65213.0,1.7,-36305.0,-0.94,-5.0,1.371,1.374,34399000.0,47264226,47264226,2026-08-21,2026-08-21 11:50:18+08:00
159321,黄金股ETF华安,1.713,1.7128,-0.01,0.041,2.45,372271.0,63414866.2,1.7,1.723,1.673,1.672,2.99,9.38,1.94,7.06,192784.0,179487.0,4754438.0,7.5,3243089.0,5.11,1511349.0,2.38,-1690470.0,-2.67,-3063970.0,-4.83,-10.0,1.713,1.714,396900400.0,679890385,679890385,2026-08-21,2026-08-21 11:50:42+08:00
159562,黄金股ETF华夏,2.428,2.4315,0.14,0.058,2.45,1937782.0,470029214.8,2.405,2.44,2.373,2.37,2.83,7.33,2.79,-67.6,979568.0,958214.0,-54080401.0,-11.51,-74273228.0,-15.8,20192827.0,4.3,10200281.0,2.17,43880121.0,9.34,76.0,2.427,2.428,2644130512.0,6419948883,6419948883,2026-08-21,2026-08-21 11:49:51+08:00
560290,有色ETF景顺,0.844,0.844,0.0,0.02,2.43,65172.0,5468878.0,0.828,0.85,0.824,0.824,3.16,1.76,1.98,-58.32,43798.0,21374.0,587208.0,10.74,13287.0,0.24,573921.0,10.49,-485203.0,-8.87,-102005.0,-1.87,30.0,0.842,0.847,370694000.0,312865736,312865736,2026-08-21,2026-08-21 11:50:02+08:00
159309,油气ETF汇添富,1.437,1.4395,0.17,0.034,2.42,234049.0,33616743.2,1.406,1.443,1.406,1.403,2.64,4.35,1.25,-56.47,140874.0,93175.0,2198275.0,6.54,464317.0,1.38,1733958.0,5.16,418004.0,1.24,-2616279.0,-7.78,-200.0,1.436,1.439,538371744.0,773640196,773640196,2026-08-21,2026-08-21 11:50:51+08:00
561330,矿业ETF国泰,0.985,0.9843,-0.07,0.023,2.39,612566.0,59951730.0,0.964,0.993,0.96,0.962,3.43,3.34,1.46,-55.3,376019.0,236547.0,4651279.0,7.76,530735.0,0.89,4120544.0,6.87,1166689.0,1.95,-5817968.0,-9.7,-73.0,0.984,0.986,1833392096.0,1805891215,1805891215,2026-08-21,2026-08-21 11:50:21+08:00
512400,有色金属ETF南方,1.929,1.9299,0.05,0.045,2.39,3948885.0,758795237.0,1.891,1.947,1.884,1.884,3.34,3.01,1.47,18.81,2193958.0,1754927.0,114447204.0,15.08,28289524.0,3.73,86157680.0,11.35,-35164911.0,-4.63,-79282285.0,-10.45,-794.0,1.929,1.93,13121539072.0,25311448870,25311448870,2026-08-21,2026-08-21 11:50:20+08:00
159049,有色ETF工银,1.043,1.0399,-0.3,0.024,2.36,40108.0,4170154.548,1.029,1.046,1.015,1.019,3.04,9.1,1.17,-88.74,25735.0,14373.0,559214.0,13.41,264622.0,6.35,294592.0,7.06,-287494.0,-6.89,-271720.0,-6.52,225.0,1.033,1.043,44073319.0,45968472,45968472,2026-08-21,2026-08-21 11:50:09+08:00
159322,黄金股ETF平安,1.799,1.7984,-0.03,0.041,2.33,111832.0,19984561.1,1.79,1.806,1.758,1.758,2.73,9.52,2.0,-63.29,70723.0,41109.0,-2834986.0,-14.19,0.0,0.0,-2834986.0,-14.19,2148095.0,10.75,686890.0,3.44,-10.0,1.799,1.801,117411691.0,211223632,211223632,2026-08-21,2026-08-21 11:49:54+08:00
