代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
515220,煤炭ETF国泰,1.225,1.2238,-0.1,0.051,4.34,6462767.0,775964183.0,1.174,1.225,1.171,1.174,4.6,5.94,1.43,15.3,3820045.0,2642722.0,85633989.0,11.04,116438086.0,15.01,-30804097.0,-3.97,-35579050.0,-4.59,-50054318.0,-6.45,1734.0,1.224,1.225,10888676864.0,13338629158,13338629158,2026-08-06,2026-08-06 13:49:04+08:00
159830,金ETF天弘,9.211,9.2071,-0.04,0.198,2.2,128654.0,119010397.0,9.286,9.294,9.17,9.013,1.38,3.55,3.06,-25.52,62491.0,66163.0,-3850959.0,-3.24,1883506.0,1.58,-5734465.0,-4.82,2225022.0,1.87,1625937.0,1.37,1.0,9.207,9.21,362614064.0,3340038144,3340038144,2026-08-06,2026-08-06 13:49:09+08:00
518800,黄金ETF国泰,9.246,9.2441,-0.02,0.192,2.12,932822.0,866559625.0,9.33,9.336,9.208,9.054,1.41,2.58,2.31,9.06,413169.0,519652.0,4439842.0,0.51,79291474.0,9.15,-74851632.0,-8.64,-8932544.0,-1.03,4492698.0,0.52,9.0,9.245,9.247,3614279200.0,33417625483,33417625483,2026-08-06,2026-08-06 13:48:58+08:00
159831,金ETF嘉实,8.902,8.9079,0.07,0.184,2.11,129129.0,115467814.6,9.005,9.017,8.866,8.718,1.73,6.18,2.34,9.33,62254.0,66875.0,-3933117.0,-3.41,-315900.0,-0.27,-3617217.0,-3.13,-1332278.0,-1.15,5265396.0,4.56,-200.0,8.901,8.905,208856243.0,1859238275,1859238275,2026-08-06,2026-08-06 13:49:09+08:00
518660,黄金ETF工银,8.846,8.8535,0.08,0.183,2.11,364692.0,323910514.0,8.897,8.95,8.809,8.663,1.63,3.84,2.23,-44.34,182788.0,181904.0,-13114134.0,-4.05,-18562985.0,-5.73,5448851.0,1.68,13571844.0,4.19,-457710.0,-0.14,-51.0,8.846,8.848,949652704.0,8400627820,8400627820,2026-08-06,2026-08-06 13:48:57+08:00
518880,黄金ETF华安,8.822,8.8272,0.06,0.182,2.11,6601351.0,5846306409.0,8.88,8.905,8.783,8.64,1.41,5.94,2.33,-6.24,2970315.0,3631035.0,-40497264.0,-0.69,89377808.0,1.53,-129875072.0,-2.22,71205536.0,1.22,-30699456.0,-0.53,384.0,8.821,8.822,11113840896.0,98046304385,98046304385,2026-08-06,2026-08-06 13:48:57+08:00
159937,黄金ETF博时,8.8,8.8065,0.07,0.182,2.11,1160043.0,1025547370.0,8.869,8.888,8.763,8.618,1.45,2.44,2.5,1.8,542576.0,617467.0,-9990157.0,-0.97,14445555.0,1.41,-24435712.0,-2.38,10267184.0,1.0,-277039.0,-0.03,7.0,8.798,8.799,4755921920.0,41852112896,41852112896,2026-08-06,2026-08-06 13:49:09+08:00
518860,上海金ETF建信,8.838,8.8405,0.03,0.181,2.09,55023.0,48811973.0,8.911,8.936,8.798,8.657,1.59,1.16,1.91,-33.33,25826.0,29197.0,-1302777.0,-2.67,-2308050.0,-4.73,1005273.0,2.06,1508336.0,3.09,-205559.0,-0.42,62.0,8.835,8.837,472959808.0,4180018783,4180018783,2026-08-06,2026-08-06 13:48:57+08:00
518600,金ETF广发,9.188,9.1893,0.01,0.188,2.09,291682.0,269016510.0,9.27,9.275,9.151,9.0,1.38,4.0,2.05,-35.38,148359.0,143323.0,-10840563.0,-4.03,-5257460.0,-1.95,-5583103.0,-2.08,10417462.0,3.87,428612.0,0.16,-27.0,9.188,9.19,729016304.0,6698201801,6698201801,2026-08-06,2026-08-06 13:48:57+08:00
159930,能源ETF汇添富,1.67,1.6684,-0.1,0.034,2.08,389028.0,64384187.0,1.632,1.67,1.63,1.636,2.44,6.87,0.67,12.54,193810.0,195218.0,-11793113.0,-18.32,-2798189.0,-4.35,-8994924.0,-13.97,3283658.0,5.1,8509455.0,13.22,512.0,1.669,1.67,566398144.0,945884900,945884900,2026-08-06,2026-08-06 13:49:09+08:00
